,km_driven,insurance_prem,manufacturer,model,listed_price,car_seller,state,owner_type,car_age,top_features_count
24898,17615.0,0,hyundai,hyundai creta,1250000.0,1,karnataka,1,7,9
24899,12359.0,0,hyundai,hyundai santro,475000.0,1,karnataka,1,6,8
24900,51395.0,0,hyundai,hyundai i20,648000.0,1,karnataka,1,10,9
24901,37053.0,0,hyundai,hyundai i20,673000.0,1,karnataka,2,8,9
24902,9072.0,0,hyundai,hyundai i20,902000.0,1,karnataka,1,6,9
24903,47046.0,0,hyundai,hyundai i20,833000.0,1,karnataka,1,6,9
24904,26830.0,0,hyundai,hyundai elantra,1386000.0,1,karnataka,1,7,9
24905,24822.0,0,hyundai,hyundai i20,926000.0,1,karnataka,1,6,9
24906,47241.0,0,hyundai,hyundai i20,711000.0,1,karnataka,1,8,9
24907,6343.0,0,hyundai,hyundai santro,647000.0,1,karnataka,1,3,9
24908,32578.0,0,hyundai,hyundai grand i10,553000.0,1,karnataka,1,8,9
24909,50164.0,0,hyundai,hyundai i10,324000.0,1,karnataka,1,13,8
24911,22060.0,0,hyundai,hyundai i20,712000.0,1,karnataka,1,6,9
24913,18182.0,0,hyundai,hyundai i20,784000.0,1,karnataka,1,7,9
24914,31701.0,0,hyundai,hyundai i20,665000.0,1,karnataka,1,9,9
24915,41179.0,0,hyundai,hyundai verna,671000.0,1,karnataka,1,10,9
24916,35213.0,0,hyundai,hyundai i20,495000.0,1,karnataka,2,11,9
24917,29000.0,0,hyundai,hyundai grand i10,495000.0,1,karnataka,1,10,9
24918,39000.0,0,hyundai,hyundai grand i10,535000.0,1,karnataka,1,10,9
24919,27000.0,0,hyundai,hyundai grand i10,550000.0,1,karnataka,1,10,9
24920,8482.0,0,hyundai,hyundai i20,700000.0,1,karnataka,2,8,9
24921,49000.0,0,hyundai,hyundai i20,645000.0,1,karnataka,2,9,9
24922,24758.0,0,hyundai,hyundai venue,1060000.0,1,karnataka,1,4,9
24923,52833.0,0,hyundai,hyundai grand i10,600000.0,1,karnataka,1,10,9
24924,56094.0,0,hyundai,hyundai i10,348000.0,1,karnataka,2,12,8
24925,24221.0,0,hyundai,hyundai grand i10,545000.0,1,karnataka,2,11,9
24926,12712.0,0,hyundai,hyundai venue,945000.0,1,karnataka,1,3,9
24927,32358.0,0,hyundai,hyundai i20,614000.0,1,karnataka,1,9,9
24928,54030.0,0,hyundai,hyundai i20,682000.0,1,karnataka,1,9,9
24929,62612.0,0,hyundai,hyundai i20,636000.0,1,karnataka,1,9,9
24930,33165.0,0,hyundai,hyundai grand i10,544000.0,1,karnataka,2,9,9
24931,28982.0,0,hyundai,hyundai i20,773000.0,1,karnataka,1,9,9
24932,90654.0,0,hyundai,hyundai i20,600000.0,1,karnataka,2,9,9
24933,9206.0,0,hyundai,hyundai aura,772000.0,1,karnataka,1,3,9
24934,36122.0,0,hyundai,hyundai santro,561000.0,1,karnataka,1,7,9
24935,30673.0,0,hyundai,hyundai i20,754000.0,1,karnataka,1,7,9
24936,35641.0,0,hyundai,hyundai i20,782000.0,1,karnataka,1,9,9
24937,71624.0,0,hyundai,hyundai i20,559000.0,1,karnataka,2,10,9
24938,26487.0,0,hyundai,hyundai i20,761000.0,1,karnataka,2,6,9
24939,64550.0,0,hyundai,hyundai i20,730000.0,1,karnataka,1,7,9
24940,43311.0,0,hyundai,hyundai grand i10,610000.0,1,karnataka,2,8,9
24941,30879.0,0,hyundai,hyundai i20,742000.0,1,karnataka,1,5,9
24942,11044.0,0,hyundai,hyundai santro,601000.0,1,karnataka,1,4,9
24943,57588.0,0,hyundai,hyundai verna,625000.0,1,karnataka,1,11,9
24944,59922.0,0,hyundai,hyundai i10,322000.0,1,karnataka,2,12,8
24945,35094.0,0,hyundai,hyundai creta,1128000.0,1,karnataka,2,8,9
24946,58917.0,0,hyundai,hyundai grand i10,445000.0,1,karnataka,2,12,9
24947,20478.0,0,hyundai,hyundai venue,1084000.0,1,karnataka,1,4,9
24948,13288.0,0,hyundai,hyundai i20,850000.0,1,karnataka,1,4,9
24949,26859.0,0,hyundai,hyundai i20,842000.0,1,karnataka,1,5,9
24950,97888.0,0,hyundai,hyundai i10,298000.0,1,karnataka,2,12,9
24951,8312.0,0,hyundai,hyundai venue,995000.0,1,karnataka,1,5,9
24952,11689.0,0,hyundai,hyundai i20,858000.0,1,karnataka,1,6,9
24953,58641.0,0,hyundai,hyundai eon,247000.0,1,karnataka,1,13,8
24954,59521.0,0,hyundai,hyundai santro xing,267000.0,1,karnataka,2,14,8
24955,27802.0,0,hyundai,hyundai xcent,658000.0,1,karnataka,1,7,9
24956,11229.0,0,hyundai,hyundai venue,1162000.0,1,karnataka,1,6,9
24957,24466.0,0,hyundai,hyundai grand i10,646000.0,1,karnataka,1,7,9
24958,60956.0,0,hyundai,hyundai i20,400000.0,1,karnataka,3,12,9
24959,6168.0,0,hyundai,hyundai creta,1875000.0,1,karnataka,1,5,9
24960,22000.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,1,7,9
24961,23544.0,0,hyundai,hyundai santro,509000.0,1,karnataka,2,5,9
24962,35963.0,0,hyundai,hyundai santro,457000.0,1,karnataka,1,5,9
24963,32483.0,0,hyundai,hyundai verna,904000.0,1,karnataka,2,8,9
24964,66000.0,0,hyundai,hyundai verna,480000.0,1,karnataka,2,14,9
24965,23720.0,0,hyundai,hyundai grand i10,600000.0,1,karnataka,1,10,9
24966,19992.0,0,hyundai,hyundai i20,748629.0,1,karnataka,1,5,9
24967,60616.0,0,hyundai,hyundai verna,940000.0,1,karnataka,1,7,9
24968,34250.0,0,hyundai,hyundai grand i10,550000.0,1,karnataka,2,8,9
24969,25161.0,0,hyundai,hyundai aura,877000.0,1,karnataka,1,5,9
24970,81007.0,0,hyundai,hyundai i20,556866.0,1,karnataka,1,11,9
24971,11964.0,0,hyundai,hyundai venue,901000.0,1,karnataka,1,5,9
24972,17705.0,0,hyundai,hyundai santro,553000.0,1,karnataka,1,5,9
24973,15674.0,0,hyundai,hyundai i20,837000.0,1,karnataka,2,6,9
24974,59226.0,0,hyundai,hyundai i20,675000.0,1,karnataka,1,8,9
24975,22190.0,0,hyundai,hyundai i20 active,718000.0,1,karnataka,1,8,9
24976,70473.0,0,hyundai,hyundai i20,492000.0,1,karnataka,2,11,9
24977,13674.0,0,hyundai,hyundai eon,408000.0,1,karnataka,2,7,9
24978,33948.0,0,hyundai,hyundai verna,894000.0,1,karnataka,1,9,9
24979,32829.0,0,hyundai,hyundai santro,578000.0,1,karnataka,1,4,9
24980,23778.0,0,hyundai,hyundai verna,1559000.0,1,karnataka,1,4,9
24981,54553.0,0,hyundai,hyundai xcent,582000.0,1,karnataka,2,8,9
24982,13694.0,0,hyundai,hyundai aura,809000.0,1,karnataka,2,5,9
24983,60551.0,0,hyundai,hyundai eon,264000.0,1,karnataka,2,13,8
24984,41801.0,0,hyundai,hyundai grand i10 nios,660000.0,1,karnataka,2,5,9
24985,53703.0,0,hyundai,hyundai creta,851000.0,1,karnataka,2,10,9
24986,76059.0,0,hyundai,hyundai i20,471000.0,1,karnataka,2,11,9
24987,14990.0,0,hyundai,hyundai venue,924000.0,1,karnataka,1,4,9
24988,63064.0,0,hyundai,hyundai eon,268000.0,1,karnataka,1,13,8
24989,25335.0,0,hyundai,hyundai creta,1102000.0,1,karnataka,2,7,9
24990,23368.0,0,hyundai,hyundai grand i10 nios,664000.0,1,karnataka,1,5,9
24991,7084.0,0,hyundai,hyundai venue,1192000.0,1,karnataka,1,4,9
24992,9582.0,0,hyundai,hyundai santro,553000.0,1,karnataka,1,6,9
24994,52463.0,0,hyundai,hyundai i20,486000.0,1,karnataka,2,11,9
24995,51138.0,0,hyundai,hyundai i20,632000.0,1,karnataka,2,10,9
24996,71560.0,0,hyundai,hyundai grand i10,479000.0,1,karnataka,2,10,9
24997,96382.0,0,hyundai,hyundai eon,235000.0,1,karnataka,3,13,9
24998,8341.0,0,hyundai,hyundai santro,609000.0,1,karnataka,1,6,9
24999,16337.0,0,hyundai,hyundai venue,1104000.0,1,karnataka,1,4,9
25000,70912.0,0,hyundai,hyundai creta,1123000.0,1,karnataka,1,8,9
25001,77566.0,0,hyundai,hyundai i20,738000.0,1,karnataka,1,7,9
25002,51526.0,0,hyundai,hyundai i20 active,667000.0,1,karnataka,1,8,9
25003,40952.0,0,hyundai,hyundai verna,895000.0,1,karnataka,1,8,9
25004,54711.0,0,hyundai,hyundai i10,349000.0,1,karnataka,1,13,9
25005,5464.0,0,hyundai,hyundai verna,1582000.0,1,karnataka,1,4,9
25006,29986.0,0,hyundai,hyundai creta,901000.0,1,karnataka,1,9,9
25007,67217.0,0,hyundai,hyundai creta,845000.0,1,karnataka,1,10,9
25008,36576.0,0,hyundai,hyundai elantra,1246000.0,1,karnataka,2,8,9
25009,34770.0,0,hyundai,hyundai grand i10,425000.0,1,karnataka,1,11,8
25010,99197.0,0,hyundai,hyundai grand i10,429000.0,1,karnataka,1,12,9
25011,83531.0,0,hyundai,hyundai creta,804000.0,1,karnataka,2,9,9
25012,29632.0,0,hyundai,hyundai grand i10,537000.0,1,karnataka,1,9,9
25013,27224.0,0,hyundai,hyundai grand i10 nios,694000.0,1,karnataka,1,5,9
25014,77089.0,0,hyundai,hyundai verna,1019000.0,1,karnataka,1,8,9
25015,86118.0,0,hyundai,hyundai eon,377000.0,1,karnataka,2,7,9
25016,41296.0,0,hyundai,hyundai grand i10,666000.0,1,karnataka,1,6,9
25017,65834.0,0,hyundai,hyundai grand i10,530000.0,1,karnataka,1,9,9
25018,9026.0,0,hyundai,hyundai elantra,1699000.0,1,karnataka,1,4,9
25019,9932.0,0,hyundai,hyundai venue,942000.0,1,karnataka,2,4,9
25020,43305.0,0,hyundai,hyundai grand i10 nios,681000.0,1,karnataka,1,4,9
25021,37821.0,0,hyundai,hyundai santro,484000.0,1,karnataka,1,7,9
25022,29908.0,0,hyundai,hyundai santro,466000.0,1,karnataka,1,6,8
25023,44039.0,0,hyundai,hyundai grand i10,466000.0,1,karnataka,2,9,9
25024,26072.0,0,hyundai,hyundai i20,768000.0,1,karnataka,1,7,9
25025,48342.0,0,hyundai,hyundai grand i10,492000.0,1,karnataka,1,10,9
25026,46233.0,0,hyundai,hyundai venue,847000.0,1,karnataka,1,4,9
25027,89075.0,0,hyundai,hyundai grand i10,422000.0,1,karnataka,1,11,9
25028,54520.0,0,hyundai,hyundai elantra,1185000.0,1,karnataka,1,8,9
25029,8716.0,0,hyundai,hyundai santro,553000.0,1,karnataka,1,5,9
25030,48826.0,0,hyundai,hyundai creta,1789000.0,1,karnataka,1,5,9
25031,46554.0,0,hyundai,hyundai grand i10,404000.0,1,karnataka,2,12,8
25032,18697.0,0,hyundai,hyundai venue,840000.0,1,karnataka,1,5,9
25033,40945.0,0,hyundai,hyundai grand i10,505000.0,1,karnataka,1,10,9
25034,29529.0,0,hyundai,hyundai eon,286000.0,1,karnataka,2,13,8
25035,76736.0,0,hyundai,hyundai i10,316000.0,1,karnataka,1,13,8
25037,76095.0,0,hyundai,hyundai grand i10,579000.0,1,karnataka,2,7,9
25038,47383.0,0,hyundai,hyundai verna,1501000.0,1,karnataka,1,5,9
25039,51675.0,0,hyundai,hyundai grand i10,551000.0,1,karnataka,2,8,9
25040,86543.0,0,hyundai,hyundai grand i10,552000.0,1,karnataka,1,8,9
25041,55868.0,0,hyundai,hyundai santro,529000.0,1,karnataka,2,7,9
25042,5668.0,0,hyundai,hyundai grand i10 nios,779000.0,1,karnataka,1,5,9
25043,21818.0,0,hyundai,hyundai venue,899000.0,1,karnataka,1,5,9
25044,47234.0,0,hyundai,hyundai grand i10,443000.0,1,karnataka,2,11,9
25045,27571.0,0,hyundai,hyundai grand i10,568000.0,1,karnataka,1,9,9
25046,63999.0,0,hyundai,hyundai i20 active,627000.0,1,karnataka,2,8,9
25047,81447.0,0,hyundai,hyundai creta,925000.0,1,karnataka,1,9,9
25048,56128.0,0,hyundai,hyundai santro,565000.0,1,karnataka,1,7,9
25049,28766.0,0,hyundai,hyundai i10,352000.0,1,karnataka,2,13,9
25050,54716.0,0,hyundai,hyundai i20 active,652000.0,1,karnataka,1,9,9
25051,23241.0,0,hyundai,hyundai venue,889000.0,1,karnataka,1,5,9
25052,62097.0,0,hyundai,hyundai santro xing,288000.0,1,karnataka,2,14,8
25053,84726.0,0,hyundai,hyundai i20,488000.0,1,karnataka,2,11,9
25054,61387.0,0,hyundai,hyundai santro,519000.0,1,karnataka,2,7,9
25055,27670.0,0,hyundai,hyundai grand i10,582000.0,1,karnataka,2,7,9
25056,32487.0,0,hyundai,hyundai grand i10,555849.0,1,karnataka,1,7,9
25058,16819.0,0,hyundai,hyundai grand i10,512000.0,1,karnataka,1,10,9
25059,44803.0,0,hyundai,hyundai grand i10,617500.0,1,karnataka,2,6,9
25060,16747.0,0,hyundai,hyundai grand i10,644000.0,1,karnataka,2,5,9
25061,70950.0,0,hyundai,hyundai i10,275000.0,1,karnataka,1,15,8
25062,44216.0,0,hyundai,hyundai creta,867000.0,1,karnataka,1,10,9
25063,39302.0,0,hyundai,hyundai i20,732564.0,1,karnataka,1,6,9
25064,79873.0,0,hyundai,hyundai grand i10 nios,699000.0,1,karnataka,1,5,9
25065,68622.0,0,hyundai,hyundai eon,309000.0,1,karnataka,2,11,9
25066,51623.0,0,hyundai,hyundai grand i10 nios,662000.0,1,karnataka,1,5,9
25067,53428.0,0,hyundai,hyundai grand i10,469000.0,1,karnataka,1,11,9
25068,92617.0,0,hyundai,hyundai i20 active,610000.0,1,karnataka,2,9,9
25069,78896.0,0,hyundai,hyundai grand i10,413000.0,1,karnataka,1,12,9
25070,42407.0,0,hyundai,hyundai eon,300000.0,1,karnataka,1,10,9
25071,14756.0,0,hyundai,hyundai i20,1250000.0,1,karnataka,1,5,9
25072,14290.0,0,hyundai,hyundai santro,550000.0,1,karnataka,1,6,9
25073,63674.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,1,9,9
25074,9090.0,0,hyundai,hyundai grand i10,600000.0,1,karnataka,1,8,9
25075,19000.0,0,hyundai,hyundai creta,995000.0,1,karnataka,1,7,9
25076,67770.0,0,hyundai,hyundai i10,312546.0,1,karnataka,3,13,9
25078,68052.0,0,hyundai,hyundai i10,350000.0,1,karnataka,2,12,8
25079,36790.0,0,hyundai,hyundai i10,264784.0,1,karnataka,1,16,8
25080,88402.0,0,hyundai,hyundai i10,300000.0,1,karnataka,4,14,9
25081,18708.0,0,hyundai,hyundai eon,300000.0,1,karnataka,2,12,8
25082,26000.0,0,hyundai,hyundai creta,1340000.0,1,karnataka,1,6,9
25083,32545.0,0,hyundai,hyundai grand i10,529000.0,1,karnataka,2,8,9
25084,12554.0,0,hyundai,hyundai grand i10 nios,829000.0,1,karnataka,1,5,9
25085,61195.0,0,hyundai,hyundai i10,316000.0,1,karnataka,2,14,8
25086,53486.0,0,hyundai,hyundai santro,577000.0,1,karnataka,1,7,9
25087,50097.0,0,hyundai,hyundai i10,408000.0,1,karnataka,2,10,9
25088,15161.0,0,hyundai,hyundai santro,539400.0,1,karnataka,2,7,9
25089,40580.0,0,hyundai,hyundai grand i10,573000.0,1,karnataka,1,7,9
25090,44597.0,0,hyundai,hyundai grand i10,507654.0,1,karnataka,2,10,9
25091,39053.0,0,hyundai,hyundai i20,868000.0,1,karnataka,1,6,9
25092,56093.0,0,hyundai,hyundai eon,325000.0,1,karnataka,2,11,9
25093,50041.0,0,hyundai,hyundai grand i10,629000.0,1,karnataka,2,6,9
25094,20659.0,0,hyundai,hyundai i20 active,727000.0,1,karnataka,2,7,9
25095,74054.0,0,hyundai,hyundai eon,333000.0,1,karnataka,1,9,9
25096,13568.0,0,hyundai,hyundai i10,442000.0,1,karnataka,1,9,8
25097,29231.0,0,hyundai,hyundai eon,320000.0,1,karnataka,2,9,8
25098,41452.0,0,hyundai,hyundai i20,600000.0,1,karnataka,1,7,8
25099,16359.0,0,hyundai,hyundai grand i10,600000.0,1,karnataka,2,7,9
25100,25024.0,0,hyundai,hyundai creta,1600000.0,1,karnataka,1,5,9
25101,7720.0,0,hyundai,hyundai i20,800000.0,1,karnataka,1,8,9
25102,73756.0,0,hyundai,hyundai i20,600000.0,1,karnataka,2,9,9
25103,75120.0,0,hyundai,hyundai creta,855729.0,1,karnataka,2,9,9
25104,55907.0,0,hyundai,hyundai grand i10,450000.0,1,karnataka,2,10,9
25105,44000.0,0,hyundai,hyundai grand i10,585000.0,1,karnataka,1,7,8
25107,57699.0,0,hyundai,hyundai verna,814000.0,1,karnataka,1,7,8
25108,11416.0,0,hyundai,hyundai venue,1255000.0,1,karnataka,1,5,9
25109,38264.0,0,hyundai,hyundai grand i10,593000.0,1,karnataka,2,7,9
25111,54034.0,0,hyundai,hyundai grand i10,555000.0,1,karnataka,2,8,9
25112,21939.0,0,hyundai,hyundai venue,900000.0,1,karnataka,1,5,9
25114,46219.0,0,hyundai,hyundai i20,700000.0,1,karnataka,2,8,9
25115,13000.0,0,hyundai,hyundai grand i10 nios,810000.0,1,karnataka,1,4,9
25117,32523.0,0,hyundai,hyundai creta,893214.0,1,karnataka,1,7,9
25119,23398.0,0,hyundai,hyundai i20,1050000.0,1,karnataka,1,5,9
25120,28858.0,0,hyundai,hyundai santro,547000.0,1,karnataka,1,4,9
25121,57640.0,0,hyundai,hyundai grand i10,475000.0,1,karnataka,1,11,9
25123,13648.0,0,hyundai,hyundai xcent,696000.0,1,karnataka,1,7,9
25124,9392.0,0,hyundai,hyundai santro,434000.0,1,karnataka,2,6,8
25125,37870.0,0,hyundai,hyundai grand i10,451000.0,1,karnataka,2,11,9
25126,31507.0,0,hyundai,hyundai eon,354000.0,1,karnataka,2,8,9
25127,76954.0,0,hyundai,hyundai santro xing,339000.0,1,karnataka,1,11,9
25128,41925.0,0,hyundai,hyundai creta,1145000.0,1,karnataka,2,8,9
25129,17156.0,0,hyundai,hyundai venue,778000.0,1,karnataka,2,5,9
25130,41419.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,2,10,9
25131,8151.0,0,hyundai,hyundai grand i10,694000.0,1,karnataka,1,6,9
25132,62900.0,0,hyundai,hyundai grand i10,477000.0,1,karnataka,1,10,9
25133,69436.0,0,hyundai,hyundai creta,1180000.0,1,karnataka,2,7,9
25134,60857.0,0,hyundai,hyundai creta,1182000.0,1,karnataka,1,7,9
25135,38225.0,0,hyundai,hyundai verna,998000.0,1,karnataka,1,8,9
25136,84086.0,0,hyundai,hyundai i10,395000.0,1,karnataka,1,10,9
25137,49640.0,0,hyundai,hyundai i20 active,629000.0,1,karnataka,1,10,9
25138,43475.0,0,hyundai,hyundai i20,720000.0,1,karnataka,1,8,9
25139,90322.0,0,hyundai,hyundai grand i10,450000.0,1,karnataka,2,10,9
25140,82109.0,0,hyundai,hyundai i10,300000.0,1,karnataka,1,16,8
25141,27686.0,0,hyundai,hyundai i20,700000.0,1,karnataka,1,8,9
25142,43000.0,0,hyundai,hyundai i20,680000.0,1,karnataka,2,9,9
25144,92111.0,0,hyundai,hyundai i10,325000.0,1,karnataka,2,15,9
25145,64638.0,0,hyundai,hyundai i10,305000.0,1,karnataka,1,16,8
25146,58088.0,0,hyundai,hyundai i20,479000.0,1,karnataka,1,12,9
25147,48043.0,0,hyundai,hyundai i10,365000.0,1,karnataka,3,12,9
25148,20000.0,0,hyundai,hyundai grand i10 nios,725000.0,1,karnataka,1,4,9
25149,50000.0,0,hyundai,hyundai i10,365000.0,1,karnataka,1,14,9
25150,40000.0,0,hyundai,hyundai i10,340000.0,1,karnataka,1,16,9
25151,31800.0,0,hyundai,hyundai grand i10,450000.0,1,karnataka,1,10,9
25153,68469.0,0,hyundai,hyundai i10,365000.0,1,karnataka,1,13,8
25154,32490.0,0,hyundai,hyundai elantra,1521933.0,1,karnataka,1,7,9
25155,55940.0,0,hyundai,hyundai grand i10,550000.0,1,karnataka,1,10,9
25157,8685.0,0,hyundai,hyundai grand i10,600000.0,1,karnataka,1,7,9
25158,18070.0,0,hyundai,hyundai creta,1550000.0,1,karnataka,1,6,9
25159,58473.0,0,hyundai,hyundai eon,290000.0,1,karnataka,1,10,8
25160,41371.0,0,hyundai,hyundai creta,1200000.0,1,karnataka,1,7,9
25161,58640.0,0,hyundai,hyundai xcent,350000.0,1,karnataka,2,9,9
25162,62434.0,0,hyundai,hyundai eon,230000.0,1,karnataka,2,12,8
25163,39000.0,0,hyundai,hyundai i20,775000.0,1,karnataka,1,7,9
25165,12228.0,0,hyundai,hyundai i20,1200000.0,1,karnataka,1,4,9
25166,31290.0,0,hyundai,hyundai i20 active,700000.0,1,karnataka,2,9,9
25167,38740.0,0,hyundai,hyundai grand i10,420000.0,1,karnataka,2,11,9
25168,141513.0,0,hyundai,hyundai i10,250000.0,1,karnataka,2,14,8
25169,43058.0,0,hyundai,hyundai i10,250000.0,1,karnataka,1,16,9
25170,55548.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,2,10,9
25171,27000.0,0,hyundai,hyundai venue,1085000.0,1,karnataka,1,5,9
25172,25688.0,0,hyundai,hyundai santro,600000.0,1,karnataka,1,7,9
25173,24211.0,0,hyundai,hyundai creta,1927728.0,1,karnataka,1,5,9
25174,53555.0,0,hyundai,hyundai i10,400000.0,1,karnataka,1,13,9
25176,16000.0,0,hyundai,hyundai venue,910000.0,1,karnataka,2,4,9
25177,20315.0,0,hyundai,hyundai i20,650000.0,1,karnataka,1,7,9
25178,39750.0,0,hyundai,hyundai i20,795000.0,1,karnataka,1,7,9
25179,21919.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,1,10,9
25180,44911.0,0,hyundai,hyundai verna,950000.0,1,karnataka,1,8,9
25181,20164.0,0,hyundai,hyundai grand i10,550000.0,1,karnataka,1,8,9
25182,50353.0,0,hyundai,hyundai santro,500000.0,1,karnataka,1,7,9
25183,15677.0,0,hyundai,hyundai i10,280000.0,1,karnataka,1,16,8
25184,34164.0,0,hyundai,hyundai i20,600000.0,1,karnataka,1,8,9
25185,74110.0,0,hyundai,hyundai i10,275000.0,1,karnataka,2,16,9
25186,18596.0,0,hyundai,hyundai creta,1100000.0,1,karnataka,1,9,9
25188,6334.0,0,hyundai,hyundai grand i10,550000.0,1,karnataka,1,7,9
25189,24906.0,0,hyundai,hyundai i20,550000.0,1,karnataka,1,11,9
25190,29376.0,0,hyundai,hyundai eon,210000.0,1,karnataka,2,14,9
25191,38534.0,0,hyundai,hyundai xcent,666000.0,1,karnataka,2,7,9
25192,76511.0,0,hyundai,hyundai i10,225000.0,1,karnataka,3,14,9
25193,26176.0,0,hyundai,hyundai grand i10,517000.0,1,karnataka,1,8,9
25194,45244.0,0,hyundai,hyundai i20,640000.0,1,karnataka,2,9,9
25195,36494.0,0,hyundai,hyundai eon,294000.0,1,karnataka,1,10,9
25196,23840.0,0,hyundai,hyundai grand i10 nios,711000.0,1,karnataka,1,5,9
25198,18726.0,0,hyundai,hyundai i20,1033000.0,1,karnataka,1,4,9
25199,16599.0,0,hyundai,hyundai i10,240000.0,1,karnataka,1,15,9
25200,18998.0,0,hyundai,hyundai i20,1000000.0,1,karnataka,1,4,9
25201,9983.0,0,hyundai,hyundai grand i10 nios,833000.0,1,karnataka,1,5,9
25202,18400.0,0,hyundai,hyundai i20,725000.0,1,karnataka,1,8,9
25203,21708.0,0,hyundai,hyundai venue,1076000.0,1,karnataka,1,5,9
25204,52194.0,0,hyundai,hyundai verna,825000.0,1,karnataka,1,8,9
25205,33609.0,0,hyundai,hyundai i10,449000.0,1,karnataka,1,10,9
25206,57260.0,0,hyundai,hyundai verna,700000.0,1,karnataka,1,8,9
25207,75583.0,0,hyundai,hyundai verna,695000.0,1,karnataka,1,10,9
25208,67945.0,0,hyundai,hyundai verna,311227.0,1,karnataka,3,14,9
25209,31156.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,1,11,9
25210,35644.0,0,hyundai,hyundai i20,700000.0,1,karnataka,1,9,9
25211,17986.0,0,hyundai,hyundai i20,700000.0,1,karnataka,1,6,9
25212,81841.0,0,hyundai,hyundai i10,240000.0,1,karnataka,2,15,8
25213,83468.0,0,hyundai,hyundai i10,230000.0,1,karnataka,1,16,9
25214,52086.0,0,hyundai,hyundai verna,700000.0,1,karnataka,1,9,9
25215,35243.0,0,hyundai,hyundai grand i10,500000.0,1,karnataka,2,10,9
25216,78464.0,0,hyundai,hyundai i10,365000.0,1,karnataka,1,15,9
25217,65941.0,0,hyundai,hyundai grand i10,435000.0,1,karnataka,3,10,9
25218,47238.0,0,hyundai,hyundai verna,950000.0,1,karnataka,1,8,9
25219,7425.0,0,hyundai,hyundai grand i10,640000.0,1,karnataka,1,6,9
25220,47396.0,0,hyundai,hyundai i20,650000.0,1,karnataka,1,7,9
25221,7197.0,0,hyundai,hyundai i20,1050000.0,1,karnataka,1,3,9
25222,84909.0,0,hyundai,hyundai i20,400000.0,1,karnataka,1,12,9
25223,16177.0,0,hyundai,hyundai grand i10 nios,720000.0,1,karnataka,1,5,9
25224,83088.0,0,hyundai,hyundai grand i10,528906.0,1,karnataka,1,8,9
25226,27362.0,0,hyundai,hyundai verna,1100000.0,1,karnataka,1,8,9
25227,25000.0,0,hyundai,hyundai i20,635000.0,1,karnataka,1,9,9
25228,61221.0,0,hyundai,hyundai eon,275000.0,1,karnataka,1,13,8
25229,45000.0,0,hyundai,hyundai i20,690000.0,1,karnataka,1,9,9
25230,43000.0,0,hyundai,hyundai i10,399000.0,1,karnataka,1,9,9
25231,27241.0,0,hyundai,hyundai i10,349000.0,1,karnataka,1,14,9
25232,82066.0,0,hyundai,hyundai i10,365000.0,1,karnataka,2,12,9
25233,11779.0,0,hyundai,hyundai grand i10 nios,882000.0,1,karnataka,1,3,9
25234,54310.0,0,hyundai,hyundai creta,1064000.0,1,karnataka,2,8,9
25236,69920.0,0,hyundai,hyundai grand i10,503000.0,1,karnataka,2,4,9
25237,11964.0,0,hyundai,hyundai venue,901000.0,1,karnataka,1,5,9
25239,32829.0,0,hyundai,hyundai santro,584000.0,1,karnataka,1,4,9
25240,22808.0,0,hyundai,hyundai i20,682000.0,1,karnataka,1,9,9
25241,86118.0,0,hyundai,hyundai eon,377000.0,1,karnataka,2,7,9
25242,56128.0,0,hyundai,hyundai santro,565000.0,1,karnataka,1,7,9
25243,28766.0,0,hyundai,hyundai i10,352000.0,1,karnataka,2,13,9
25244,36767.0,0,hyundai,hyundai aura,800000.0,1,karnataka,1,5,9
25245,12047.0,0,hyundai,hyundai grand i10,542000.0,1,karnataka,2,8,9
25246,40094.0,0,hyundai,hyundai verna,1025000.0,1,karnataka,1,8,9
25247,47732.0,0,hyundai,hyundai i10,323000.0,1,karnataka,2,13,9
25248,28693.0,0,hyundai,hyundai i20,928000.0,1,karnataka,1,5,9
25249,49000.0,0,hyundai,hyundai i20,840000.0,1,karnataka,1,6,9
25250,30849.0,0,hyundai,hyundai i20,745000.0,1,karnataka,1,6,9
25251,46000.0,0,hyundai,hyundai i20,450000.0,1,karnataka,2,11,9
25252,52000.0,0,hyundai,hyundai i20,695000.0,1,karnataka,1,8,9
25253,18000.0,0,hyundai,hyundai creta,1550000.0,1,karnataka,1,5,9
